cliente_id,region,plan,canal_atencion,tipo_cliente,satisfaccion,meses_activo
12586,Antofagasta,Básico,App,Residencial,5.4,62
12587,O_Higgins,Premium,App,Pyme,8.6,23
12588,O_Higgins,Estándar,Web,Residencial,8.7,52
12589,O_Higgins,Básico,Telefónico,Residencial,6.1,80
12590,Atacama,Estándar,App,Empresarial,7.8,37
12591,Maule,Básico,Sucursal,Empresarial,7.8,68
12592,Coquimbo,Estándar,Telefónico,Residencial,6.6,80
12593,Coquimbo,Básico,Telefónico,Empresarial,6.1,3
12594,O_Higgins,Básico,Telefónico,Pyme,5.6,47
12595,O_Higgins,Básico,Telefónico,Empresarial,7.2,54
12596,Maule,Básico,Sucursal,Empresarial,7.1,4
12597,Araucanía,Empresarial,Telefónico,Empresarial,7.0,84
12598,Maule,Estándar,Telefónico,Residencial,7.5,20
12599,Maule,Básico,Web,Empresarial,9.4,32
12600,Araucanía,Empresarial,Telefónico,Residencial,7.0,68
12601,Metropolitana,Básico,App,Residencial,4.4,25
12602,Maule,Empresarial,App,Pyme,7.4,23
12603,Coquimbo,Básico,Web,Pyme,4.0,57
12604,Los Lagos,Básico,Sucursal,Residencial,8.9,67
12605,Atacama,Estándar,Telefónico,Residencial,8.2,38
12606,O_Higgins,Estándar,Web,Pyme,7.4,4
12607,Biobío,Premium,Web,Residencial,8.2,45
12608,Antofagasta,Básico,App,Residencial,10,69
12609,Los Lagos,Premium,App,Residencial,8.0,45
12610,Maule,Premium,Sucursal,Empresarial,8.7,9
12611,Atacama,Básico,Telefónico,Residencial,8.6,37
12612,Los Lagos,Básico,Telefónico,Empresarial,9.2,57
12613,Valparaíso,Premium,App,Residencial,10,45
12614,Valparaíso,Básico,Web,Residencial,6.6,60
12615,Coquimbo,Básico,Telefónico,Residencial,6.8,42
12616,Los Lagos,Premium,Sucursal,Residencial,4.9,1
12617,Coquimbo,Empresarial,Web,Empresarial,9.9,50
12618,Maule,Básico,App,Pyme,5.7,24
12619,Valparaíso,Premium,Sucursal,Residencial,9.6,26
12620,Biobío,Premium,Telefónico,Empresarial,9.5,11
12621,Maule,Básico,Web,Residencial,8.4,66
12622,Antofagasta,Básico,Web,Residencial,8.3,73
12623,Metropolitana,Estándar,App,Pyme,8.8,75
12624,Metropolitana,Básico,App,Empresarial,7.8,4
12625,Maule,Premium,Telefónico,Residencial,5.8,28
12626,Atacama,Básico,App,Residencial,6.7,61
12627,Valparaíso,Empresarial,Sucursal,Residencial,8.7,25
12628,Los Lagos,Básico,Telefónico,Residencial,5.8,81
12629,O_Higgins,Premium,App,Residencial,7.2,76
12630,Los Lagos,Estándar,Web,Empresarial,9.0,61
12631,Los Lagos,Básico,Telefónico,Residencial,4.8,29
12632,Metropolitana,Básico,Web,Residencial,5.6,42
12633,Araucanía,Estándar,Web,Residencial,9.6,5
12634,Valparaíso,Premium,Web,Residencial,8.7,50
12635,O_Higgins,Premium,Web,Residencial,8.5,54
12636,Valparaíso,Básico,Telefónico,Residencial,6.9,13
12637,Los Lagos,Estándar,Telefónico,Residencial,5.2,20
12638,Araucanía,Básico,Web,Pyme,6.0,69
12639,Los Lagos,Básico,Telefónico,Empresarial,6.8,66
12640,O_Higgins,Básico,Sucursal,Residencial,7.5,37
12641,Maule,Básico,Sucursal,Residencial,6.4,61
12642,Maule,Básico,Sucursal,Pyme,7.1,51
12643,Antofagasta,Básico,Sucursal,Residencial,8.2,48
12644,Coquimbo,Premium,App,Residencial,7.4,5
12645,Maule,Estándar,Telefónico,Pyme,10,41
12646,Los Lagos,Básico,App,Residencial,9.9,13
12647,O_Higgins,Básico,Telefónico,Pyme,8.5,75
12648,Atacama,Básico,Web,Empresarial,5.0,8
12649,O_Higgins,Premium,Sucursal,Residencial,9.7,65
12650,Antofagasta,Estándar,App,Empresarial,4.4,23
12651,O_Higgins,Estándar,Web,Residencial,8.4,76
12652,Coquimbo,Premium,Web,Pyme,5.7,31
12653,Los Lagos,Estándar,Sucursal,Residencial,6.7,51
12654,Valparaíso,Básico,App,Residencial,10,53
12655,Metropolitana,Básico,Web,Residencial,10,80
12656,Metropolitana,Empresarial,Sucursal,Residencial,7.9,52
12657,Valparaíso,Empresarial,App,Empresarial,7.4,60
12658,Coquimbo,Estándar,Web,Residencial,6.9,60
12659,Metropolitana,Básico,Web,Residencial,8.8,53
12660,Los Lagos,Básico,Web,Empresarial,10,45
12661,Metropolitana,Estándar,Telefónico,Residencial,8.3,74
12662,Araucanía,Empresarial,Web,Empresarial,9.2,41
12663,Atacama,Básico,App,Residencial,7.7,8
12664,Maule,Básico,Web,Residencial,4.9,42
12665,Valparaíso,Básico,App,Residencial,7.5,25
12666,Los Lagos,Básico,Sucursal,Residencial,6.9,81
12667,Coquimbo,Estándar,App,Empresarial,7.3,50
12668,Coquimbo,Básico,Web,Residencial,6.3,12
12669,Biobío,Empresarial,App,Residencial,9.6,47
12670,Coquimbo,Estándar,App,Residencial,7.8,76
12671,Araucanía,Básico,App,Residencial,7.3,44
12672,Araucanía,Premium,Web,Residencial,8.8,61
12673,Los Lagos,Premium,Web,Residencial,5.7,13
12674,Valparaíso,Básico,Sucursal,Empresarial,9.0,73
12675,Valparaíso,Empresarial,Sucursal,Empresarial,2.5,84
12676,Atacama,Básico,Sucursal,Empresarial,8.9,70
12677,Metropolitana,Básico,Web,Empresarial,5.5,34
12678,O_Higgins,Básico,Web,Empresarial,8.7,14
12679,Araucanía,Básico,Telefónico,Empresarial,7.8,69
12680,Los Lagos,Premium,Telefónico,Empresarial,5.7,12
12681,Valparaíso,Empresarial,App,Empresarial,9.1,69
12682,O_Higgins,Premium,Web,Residencial,5.0,34
12683,Antofagasta,Básico,Sucursal,Residencial,5.0,37
12684,Araucanía,Básico,App,Residencial,3.8,76
12685,Antofagasta,Estándar,Telefónico,Residencial,8.4,28
12686,Atacama,Básico,App,Pyme,6.4,66
12687,Valparaíso,Premium,Telefónico,Empresarial,9.4,72
12688,Atacama,Premium,App,Empresarial,7.6,11
12689,Coquimbo,Estándar,Sucursal,Residencial,10,52
12690,Atacama,Básico,App,Empresarial,5.1,6
12691,Maule,Básico,Telefónico,Residencial,7.7,81
12692,Araucanía,Básico,Sucursal,Pyme,6.0,76
12693,Los Lagos,Básico,Telefónico,Pyme,9.7,54
12694,Valparaíso,Estándar,Telefónico,Residencial,7.3,26
12695,Maule,Estándar,App,Residencial,6.4,42
12696,Valparaíso,Básico,App,Residencial,7.3,25
12697,Los Lagos,Básico,Sucursal,Empresarial,10,76
12698,Atacama,Básico,Web,Empresarial,9.3,30
12699,Coquimbo,Básico,App,Residencial,5.6,37
12700,Biobío,Básico,Telefónico,Residencial,6.1,73
12701,Metropolitana,Estándar,Telefónico,Residencial,6.5,2
12702,Araucanía,Premium,Telefónico,Empresarial,8.2,3
12703,Valparaíso,Básico,Web,Residencial,8.6,15
12704,Biobío,Premium,Web,Residencial,4.4,81
12705,Antofagasta,Estándar,Web,Residencial,9.6,48
12706,Valparaíso,Básico,App,Empresarial,4.5,70
12707,Atacama,Básico,App,Residencial,8.0,29
12708,Antofagasta,Básico,App,Empresarial,4.9,8
12709,Metropolitana,Estándar,App,Residencial,5.0,71
12710,Coquimbo,Básico,Web,Empresarial,10,62
12711,Los Lagos,Básico,App,Pyme,7.2,43
12712,Biobío,Básico,Telefónico,Empresarial,9.9,83
12713,O_Higgins,Estándar,Sucursal,Pyme,5.6,7
12714,Maule,Básico,Telefónico,Residencial,6.5,54
12715,Antofagasta,Estándar,Sucursal,Residencial,8.5,80
12716,Antofagasta,Básico,Sucursal,Residencial,6.2,44
12717,Los Lagos,Básico,Sucursal,Residencial,8.8,4
12718,Los Lagos,Básico,Sucursal,Residencial,7.1,45
12719,Atacama,Estándar,App,Residencial,5.9,18
12720,Los Lagos,Premium,Web,Pyme,5.9,41
12721,Metropolitana,Empresarial,Telefónico,Residencial,10,34
12722,O_Higgins,Empresarial,App,Residencial,9.8,54
12723,Atacama,Estándar,Web,Pyme,9.1,53
12724,Metropolitana,Básico,Web,Residencial,7.5,83
12725,Valparaíso,Estándar,Telefónico,Residencial,8.4,81
12726,O_Higgins,Básico,Sucursal,Residencial,7.0,21
12727,O_Higgins,Estándar,Sucursal,Residencial,6.6,53
12728,O_Higgins,Básico,App,Residencial,5.4,83
12729,Metropolitana,Estándar,Telefónico,Residencial,9.5,30
12730,Coquimbo,Básico,App,Residencial,6.5,32
12731,Valparaíso,Estándar,Telefónico,Residencial,9.1,41
12732,O_Higgins,Básico,Web,Residencial,5.9,66
12733,Coquimbo,Básico,App,Residencial,6.6,50
12734,Metropolitana,Básico,Sucursal,Pyme,9.3,61
12735,O_Higgins,Empresarial,App,Empresarial,6.3,76
12736,Metropolitana,Estándar,Sucursal,Residencial,5.7,57
12737,Araucanía,Básico,Telefónico,Residencial,7.7,76
12738,Maule,Básico,Telefónico,Empresarial,4.2,1
12739,O_Higgins,Básico,Web,Residencial,9.3,17
12740,Maule,Básico,App,Residencial,8.5,62
12741,Coquimbo,Estándar,Sucursal,Residencial,3.9,40
12742,Valparaíso,Premium,Sucursal,Residencial,6.7,52
12743,O_Higgins,Empresarial,Telefónico,Residencial,5.1,77
12744,Biobío,Básico,Sucursal,Pyme,6.7,20
12745,Los Lagos,Básico,Telefónico,Residencial,8.4,9
12746,Maule,Estándar,Sucursal,Residencial,8.4,60
12747,Biobío,Premium,Web,Residencial,4.4,43
12748,Antofagasta,Empresarial,Telefónico,Residencial,8.5,47
12749,Atacama,Estándar,Web,Residencial,7.4,77
12750,Antofagasta,Básico,App,Residencial,7.8,31
12751,Valparaíso,Premium,Telefónico,Pyme,7.2,66
12752,Coquimbo,Premium,Telefónico,Residencial,8.8,27
12753,Araucanía,Estándar,App,Residencial,7.9,37
12754,Biobío,Básico,App,Residencial,7.7,55
12755,Atacama,Estándar,Telefónico,Empresarial,4.3,61
12756,Valparaíso,Premium,Sucursal,Empresarial,10.0,17
12757,Los Lagos,Premium,App,Empresarial,6.5,14
12758,Araucanía,Estándar,Web,Residencial,5.1,61
12759,Los Lagos,Estándar,Telefónico,Empresarial,7.7,40
12760,Valparaíso,Estándar,Telefónico,Empresarial,7.4,2
12761,Coquimbo,Básico,App,Pyme,9.7,77
12762,O_Higgins,Básico,Sucursal,Residencial,6.3,36
12763,O_Higgins,Básico,Telefónico,Empresarial,6.3,61
12764,Atacama,Empresarial,Web,Residencial,9.1,4
12765,Los Lagos,Estándar,Web,Residencial,7.1,61
12766,Metropolitana,Estándar,Sucursal,Residencial,8.4,25
12767,Metropolitana,Premium,App,Residencial,8.0,50
12768,Metropolitana,Estándar,App,Empresarial,7.9,68
12769,Biobío,Empresarial,App,Residencial,5.4,83
12770,Coquimbo,Estándar,Telefónico,Pyme,7.9,39
12771,Biobío,Básico,App,Empresarial,3.6,5
12772,Valparaíso,Estándar,Web,Residencial,6.4,1
12773,Coquimbo,Básico,App,Residencial,4.7,69
12774,O_Higgins,Estándar,App,Empresarial,5.3,78
12775,Metropolitana,Estándar,Telefónico,Residencial,8.3,82
12776,Coquimbo,Básico,Telefónico,Residencial,8.7,40
12777,Antofagasta,Básico,Telefónico,Empresarial,6.5,38
12778,Biobío,Estándar,Web,Residencial,4.9,22
12779,Valparaíso,Empresarial,Telefónico,Empresarial,10,34
12780,Araucanía,Básico,Web,Residencial,7.7,54
12781,Valparaíso,Empresarial,Web,Empresarial,6.3,44
12782,Maule,Premium,Sucursal,Residencial,7.4,11
12783,Coquimbo,Empresarial,Sucursal,Residencial,6.8,73
12784,O_Higgins,Básico,Telefónico,Residencial,8.8,11
12785,Coquimbo,Estándar,Web,Residencial,6.9,42
12786,Coquimbo,Estándar,Web,Empresarial,5.1,82
12787,Coquimbo,Estándar,App,Pyme,7.2,47
12788,Antofagasta,Estándar,App,Empresarial,8.1,43
12789,Maule,Básico,Telefónico,Empresarial,8.5,25
12790,Araucanía,Estándar,App,Residencial,5.6,22
12791,O_Higgins,Estándar,App,Residencial,7.4,27
12792,Atacama,Básico,Sucursal,Residencial,5.0,54
12793,Metropolitana,Básico,App,Empresarial,5.1,48
12794,Atacama,Básico,Web,Residencial,5.2,32
12795,Antofagasta,Premium,Telefónico,Residencial,8.7,4
12796,Coquimbo,Básico,Telefónico,Empresarial,7.3,36
12797,Los Lagos,Básico,App,Empresarial,5.2,20
12798,O_Higgins,Básico,App,Empresarial,6.1,40
12799,Atacama,Premium,Sucursal,Residencial,8.5,62
12800,Maule,Básico,Telefónico,Residencial,7.3,70
12801,O_Higgins,Básico,Telefónico,Residencial,9.3,5
12802,Biobío,Premium,Web,Residencial,2.5,54
12803,Los Lagos,Estándar,Telefónico,Residencial,5.0,2
12804,Maule,Básico,Telefónico,Residencial,5.8,25
12805,O_Higgins,Estándar,Web,Residencial,6.3,73
12806,Valparaíso,Estándar,Telefónico,Pyme,6.1,63
12807,Los Lagos,Empresarial,Web,Residencial,4.9,57
12808,Antofagasta,Estándar,Sucursal,Residencial,6.8,6
12809,Maule,Estándar,App,Residencial,5.5,14
12810,Los Lagos,Estándar,Web,Residencial,9.4,80
12811,Araucanía,Básico,Sucursal,Empresarial,7.6,63
12812,Biobío,Básico,Web,Empresarial,8.9,20
12813,O_Higgins,Básico,Telefónico,Pyme,7.8,14
12814,Los Lagos,Premium,Sucursal,Residencial,5.0,59
12815,Araucanía,Premium,Sucursal,Pyme,5.5,59
12816,Los Lagos,Básico,App,Residencial,6.9,38
12817,Maule,Premium,Sucursal,Empresarial,7.3,5
12818,Metropolitana,Premium,App,Pyme,6.9,32
12819,Antofagasta,Estándar,Sucursal,Residencial,9.3,68
12820,Coquimbo,Básico,Telefónico,Empresarial,8.7,71
12821,Maule,Premium,Web,Residencial,7.2,6
12822,Biobío,Estándar,Telefónico,Empresarial,6.7,48
12823,Antofagasta,Premium,Web,Empresarial,9.9,81
12824,Valparaíso,Estándar,Web,Empresarial,8.5,61
12825,Metropolitana,Básico,App,Residencial,4.3,17
12826,Valparaíso,Estándar,Web,Empresarial,6.1,32
12827,Coquimbo,Básico,Sucursal,Residencial,5.1,35
12828,Los Lagos,Estándar,Telefónico,Empresarial,6.7,12
12829,Maule,Básico,Web,Residencial,6.3,71
12830,Metropolitana,Estándar,Web,Pyme,7.8,37
12831,Araucanía,Básico,Telefónico,Residencial,8.0,17
12832,O_Higgins,Empresarial,Telefónico,Pyme,10,32
12833,Los Lagos,Básico,App,Pyme,6.7,8
12834,Atacama,Premium,Telefónico,Residencial,8.1,81
12835,Araucanía,Premium,Telefónico,Residencial,8.3,30
12836,Antofagasta,Básico,Web,Pyme,10,84
12837,Coquimbo,Empresarial,Web,Residencial,9.7,83
12838,Biobío,Estándar,Sucursal,Residencial,5.7,47
12839,Los Lagos,Básico,Web,Pyme,8.4,58
12840,Metropolitana,Básico,App,Pyme,9.7,55
12841,Valparaíso,Básico,Web,Residencial,9.4,65
12842,Maule,Premium,Telefónico,Pyme,6.2,83
12843,Los Lagos,Básico,Web,Residencial,4.8,1
12844,Maule,Premium,Sucursal,Residencial,8.5,58
12845,Coquimbo,Básico,Web,Empresarial,7.6,63
12846,Valparaíso,Básico,Telefónico,Empresarial,6.9,79
12847,Biobío,Premium,Web,Residencial,4.9,41
12848,Valparaíso,Básico,Sucursal,Empresarial,6.5,1
12849,Antofagasta,Básico,Web,Pyme,9.1,49
12850,Biobío,Básico,Sucursal,Residencial,5.4,66
12851,Atacama,Premium,Telefónico,Residencial,6.8,42
12852,Antofagasta,Básico,Sucursal,Residencial,5.7,9
12853,Atacama,Básico,Telefónico,Residencial,7.0,41
12854,Metropolitana,Empresarial,Telefónico,Empresarial,8.2,9
12855,Valparaíso,Básico,Telefónico,Residencial,8.0,2
12856,Los Lagos,Estándar,Telefónico,Residencial,5.7,22
12857,Antofagasta,Básico,Web,Pyme,7.3,84
12858,Araucanía,Premium,Sucursal,Residencial,4.9,73
12859,Maule,Estándar,Telefónico,Empresarial,8.8,77
12860,Coquimbo,Estándar,Sucursal,Empresarial,7.4,26
12861,Araucanía,Premium,Web,Residencial,4.8,51
12862,Valparaíso,Básico,Sucursal,Empresarial,6.9,26
12863,Metropolitana,Básico,Sucursal,Residencial,10,84
12864,Antofagasta,Básico,App,Residencial,6.9,75
12865,O_Higgins,Básico,Sucursal,Empresarial,8.7,11
12866,Los Lagos,Estándar,Web,Empresarial,8.4,72
12867,Antofagasta,Básico,Telefónico,Residencial,7.8,32
12868,Los Lagos,Estándar,Sucursal,Residencial,3.6,65
12869,O_Higgins,Empresarial,Telefónico,Residencial,8.0,63
12870,Biobío,Premium,Telefónico,Residencial,7.2,6
12871,Valparaíso,Premium,App,Residencial,10,31
12872,Valparaíso,Empresarial,App,Residencial,5.6,66
12873,Los Lagos,Estándar,Telefónico,Residencial,4.3,78
12874,Araucanía,Premium,App,Pyme,4.9,33
12875,Metropolitana,Básico,Telefónico,Residencial,3.4,36
12876,O_Higgins,Básico,App,Empresarial,10,79
12877,Valparaíso,Básico,Telefónico,Residencial,10,84
12878,Valparaíso,Estándar,Web,Empresarial,5.2,36
12879,Araucanía,Estándar,App,Pyme,8.0,57
12880,Antofagasta,Básico,Web,Residencial,6.4,1
12881,Coquimbo,Premium,App,Pyme,7.6,80
12882,Atacama,Estándar,Sucursal,Residencial,10.0,21
12883,Valparaíso,Estándar,Telefónico,Residencial,8.1,23
12884,Antofagasta,Estándar,Web,Pyme,4.1,47
12885,Los Lagos,Estándar,Sucursal,Residencial,9.4,65
12886,Atacama,Premium,Web,Residencial,5.6,42
12887,Atacama,Básico,Sucursal,Residencial,6.8,72
12888,Araucanía,Premium,Telefónico,Residencial,4.8,40
12889,O_Higgins,Empresarial,App,Pyme,7.4,31
12890,Coquimbo,Premium,Sucursal,Residencial,7.6,61
12891,Coquimbo,Básico,App,Residencial,8.5,25
12892,Maule,Premium,Telefónico,Pyme,8.8,42
12893,Los Lagos,Estándar,App,Residencial,8.8,2
12894,Maule,Básico,Sucursal,Residencial,10,80
12895,Araucanía,Básico,Web,Residencial,6.6,58
12896,Atacama,Básico,Sucursal,Pyme,4.2,42
12897,Atacama,Estándar,Telefónico,Residencial,5.1,29
12898,Biobío,Premium,App,Residencial,10,82
12899,O_Higgins,Empresarial,App,Empresarial,8.1,17
12900,Antofagasta,Estándar,App,Residencial,5.3,77
12901,Coquimbo,Básico,Telefónico,Pyme,4.1,28
12902,Maule,Premium,App,Residencial,6.4,56
12903,O_Higgins,Premium,Web,Empresarial,7.1,68
12904,Antofagasta,Empresarial,Telefónico,Residencial,8.6,8
12905,Metropolitana,Básico,Sucursal,Residencial,8.9,52
12906,Biobío,Básico,Web,Residencial,5.0,28
12907,Metropolitana,Básico,Web,Residencial,7.4,72
12908,Atacama,Premium,Telefónico,Residencial,8.8,19
12909,Coquimbo,Estándar,Web,Residencial,8.2,10
12910,Antofagasta,Estándar,Web,Empresarial,9.0,62
12911,Antofagasta,Básico,Sucursal,Residencial,4.3,84
12912,Atacama,Básico,Sucursal,Residencial,8.2,68
12913,Los Lagos,Básico,Sucursal,Residencial,8.5,84
12914,Araucanía,Empresarial,Sucursal,Residencial,9.2,76
12915,Antofagasta,Estándar,Sucursal,Residencial,7.5,25
12916,Metropolitana,Estándar,Sucursal,Residencial,7.2,11
12917,Antofagasta,Estándar,Sucursal,Residencial,9.1,40
12918,O_Higgins,Básico,Sucursal,Residencial,6.4,83
12919,O_Higgins,Premium,Web,Pyme,9.1,84
12920,Araucanía,Estándar,App,Empresarial,8.5,17
12921,Valparaíso,Básico,Sucursal,Residencial,6.5,1
12922,O_Higgins,Empresarial,Sucursal,Pyme,6.4,49
12923,Biobío,Básico,Sucursal,Residencial,2.3,9
12924,Metropolitana,Estándar,Web,Residencial,8.1,38
12925,O_Higgins,Premium,Sucursal,Residencial,7.9,23
12926,O_Higgins,Estándar,Telefónico,Residencial,9.0,83
12927,Metropolitana,Básico,Sucursal,Residencial,5.7,83
12928,Coquimbo,Estándar,App,Residencial,6.5,53
12929,Coquimbo,Estándar,App,Empresarial,8.9,27
12930,Atacama,Premium,Sucursal,Residencial,9.3,23
12931,Atacama,Básico,App,Residencial,7.8,21
12932,O_Higgins,Premium,App,Empresarial,6.9,45
12933,Coquimbo,Estándar,Telefónico,Residencial,6.3,2
12934,Los Lagos,Estándar,Web,Residencial,7.0,76
12935,Biobío,Básico,App,Empresarial,6.8,68
12936,Biobío,Básico,Web,Empresarial,9.3,28
12937,Antofagasta,Estándar,Web,Residencial,6.0,83
12938,Atacama,Básico,Telefónico,Empresarial,4.7,29
12939,Los Lagos,Premium,Web,Residencial,8.2,67
12940,Atacama,Premium,App,Empresarial,6.8,14
12941,Antofagasta,Premium,App,Residencial,6.7,76
12942,O_Higgins,Estándar,Web,Residencial,9.4,53
12943,O_Higgins,Empresarial,Sucursal,Residencial,8.5,69
12944,Atacama,Básico,Telefónico,Residencial,7.2,46
12945,Atacama,Estándar,Web,Pyme,7.8,18
12946,Atacama,Estándar,App,Pyme,7.1,52
12947,Antofagasta,Premium,Telefónico,Residencial,7.0,21
12948,Araucanía,Estándar,Web,Pyme,9.1,56
12949,Coquimbo,Estándar,Telefónico,Residencial,4.1,38
12950,Coquimbo,Empresarial,App,Residencial,6.7,46
12951,Metropolitana,Básico,App,Empresarial,8.0,18
12952,Maule,Premium,Sucursal,Residencial,5.8,80
12953,Coquimbo,Básico,App,Residencial,9.1,65
12954,Antofagasta,Estándar,Web,Empresarial,4.0,80
12955,Coquimbo,Empresarial,Web,Empresarial,8.4,16
12956,Atacama,Básico,Telefónico,Empresarial,9.4,49
12957,Araucanía,Estándar,Telefónico,Residencial,7.2,64
12958,Valparaíso,Básico,Sucursal,Residencial,9.6,5
12959,Coquimbo,Básico,Web,Pyme,3.9,60
12960,Metropolitana,Básico,Sucursal,Pyme,8.4,7
12961,Valparaíso,Estándar,App,Residencial,5.4,73
12962,Araucanía,Básico,App,Residencial,8.8,44
12963,Coquimbo,Estándar,Web,Residencial,10,17
12964,Metropolitana,Empresarial,Sucursal,Pyme,6.6,66
12965,Los Lagos,Básico,Sucursal,Residencial,4.6,25
12966,Maule,Premium,Sucursal,Empresarial,7.9,72
12967,Coquimbo,Premium,App,Residencial,7.5,69
12968,Atacama,Premium,Sucursal,Residencial,8.6,60
12969,Antofagasta,Premium,App,Pyme,2.4,2
12970,Metropolitana,Premium,Telefónico,Residencial,6.8,68
12971,O_Higgins,Empresarial,App,Pyme,6.3,42
12972,Araucanía,Básico,Telefónico,Residencial,7.9,15
12973,Metropolitana,Básico,App,Residencial,6.6,4
12974,Atacama,Empresarial,Web,Pyme,6.9,79
12975,Araucanía,Estándar,Sucursal,Pyme,8.4,20
12976,Atacama,Básico,Web,Empresarial,6.6,7
12977,Metropolitana,Básico,Web,Residencial,6.8,19
12978,Los Lagos,Básico,Sucursal,Empresarial,6.2,17
12979,Los Lagos,Básico,Telefónico,Empresarial,6.9,35
12980,Atacama,Estándar,Web,Residencial,7.4,56
12981,Atacama,Básico,Web,Residencial,7.9,52
12982,Atacama,Premium,App,Empresarial,6.4,35
12983,Antofagasta,Básico,Web,Residencial,6.5,56
12984,Atacama,Básico,Web,Empresarial,6.4,80
12985,Maule,Básico,Telefónico,Residencial,4.5,63
12986,Los Lagos,Básico,Sucursal,Residencial,6.7,10
12987,Biobío,Básico,Telefónico,Empresarial,10,69
12988,Antofagasta,Estándar,Web,Residencial,8.1,2
12989,Coquimbo,Premium,Telefónico,Pyme,8.5,19
12990,Los Lagos,Estándar,Web,Pyme,6.9,78
12991,Metropolitana,Básico,Telefónico,Pyme,8.0,58
12992,Araucanía,Básico,Telefónico,Residencial,5.9,28
12993,Biobío,Básico,Sucursal,Pyme,8.2,48
12994,Biobío,Básico,App,Residencial,7.7,60
12995,Araucanía,Estándar,Web,Pyme,5.6,43
12996,Biobío,Premium,Telefónico,Residencial,5.3,19
12997,Los Lagos,Básico,App,Residencial,5.4,67
12998,O_Higgins,Estándar,App,Empresarial,8.3,49
12999,Valparaíso,Básico,Sucursal,Empresarial,7.6,79
13000,Antofagasta,Básico,App,Residencial,10,22
13001,Biobío,Básico,Web,Pyme,9.3,72
13002,O_Higgins,Premium,Telefónico,Residencial,4.9,62
13003,Metropolitana,Premium,Sucursal,Residencial,7.8,3
13004,Araucanía,Estándar,Web,Pyme,8.2,8
