id_estudiante,sede,region,modalidad,jornada,programa,anio_cursado
EST003871,MET03,Metropolitana,Presencial,Vespertino,Marketing Digital,3
EST003872,MET03,Metropolitana,Presencial,Vespertino,Enfermería,1
EST003873,MET03,Metropolitana,Presencial,Vespertino,Informática,4
EST003874,MET03,Metropolitana,A distancia,Diurno,Contabilidad,3
EST003875,MET03,Metropolitana,Presencial,Diurno,Logística,1
EST003876,MET03,Metropolitana,A distancia,Diurno,Enfermería,4
EST003877,MET03,Metropolitana,A distancia,Vespertino,Informática,2
EST003878,MET03,Metropolitana,Presencial,Vespertino,Diseño Gráfico,1
EST003879,MET03,Metropolitana,Presencial,Vespertino,Informática,4
EST003880,MET03,Metropolitana,Presencial,Diurno,Logística,3
EST003881,MET03,Metropolitana,A distancia,Vespertino,Informática,1
EST003882,MET03,Metropolitana,Presencial,Diurno,Logística,1
EST003883,MET03,Metropolitana,A distancia,Vespertino,Mecánica Automotriz,2
EST003884,MET03,Metropolitana,A distancia,Vespertino,Diseño Gráfico,3
EST003885,MET03,Metropolitana,Presencial,Vespertino,Contabilidad,2
EST003886,MET03,Metropolitana,A distancia,Diurno,Administración,3
EST003887,MET03,Metropolitana,Presencial,Diurno,Electricidad,3
EST003888,MET03,Metropolitana,A distancia,Vespertino,Enfermería,2
EST003889,MET03,Metropolitana,Presencial,Diurno,Informática,2
EST003890,MET03,Metropolitana,Presencial,Vespertino,Diseño Gráfico,4
EST003891,MET03,Metropolitana,A distancia,Diurno,Informática,3
EST003892,MET03,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,1
EST003893,MET03,Metropolitana,A distancia,Diurno,Informática,3
EST003894,MET03,Metropolitana,A distancia,Diurno,Marketing Digital,4
EST003895,MET03,Metropolitana,Presencial,Diurno,Mecánica Automotriz,1
EST003896,MET03,Metropolitana,Presencial,Vespertino,Contabilidad,2
EST003897,MET03,Metropolitana,A distancia,Diurno,Logística,3
EST003898,MET03,Metropolitana,Presencial,Vespertino,Enfermería,2
EST003899,MET03,Metropolitana,Presencial,Vespertino,Diseño Gráfico,2
EST003900,MET03,Metropolitana,A distancia,Vespertino,Marketing Digital,3
EST003901,MET03,Metropolitana,Presencial,Diurno,Logística,2
EST003902,MET03,Metropolitana,Presencial,Diurno,Diseño Gráfico,2
EST003903,MET03,Metropolitana,A distancia,Diurno,Mecánica Automotriz,2
EST003904,MET03,Metropolitana,A distancia,Diurno,Mecánica Automotriz,1
EST003905,MET03,Metropolitana,Presencial,Vespertino,Informática,2
EST003906,MET03,Metropolitana,Presencial,Diurno,Administración,1
EST003907,MET03,Metropolitana,A distancia,Diurno,Contabilidad,1
EST003908,MET03,Metropolitana,Presencial,Vespertino,Marketing Digital,4
EST003909,MET03,Metropolitana,Presencial,Vespertino,Enfermería,1
EST003910,MET03,Metropolitana,Presencial,Vespertino,Diseño Gráfico,4
EST003911,MET03,Metropolitana,A distancia,Vespertino,Electricidad,2
EST003912,MET03,Metropolitana,Presencial,Diurno,Administración,1
EST003913,MET03,Metropolitana,Presencial,Diurno,Administración,2
EST003914,MET03,Metropolitana,A distancia,Diurno,Administración,3
EST003915,MET03,Metropolitana,A distancia,Vespertino,Electricidad,4
EST003916,MET03,Metropolitana,Presencial,Diurno,Diseño Gráfico,2
EST003917,MET03,Metropolitana,Presencial,Diurno,Contabilidad,3
EST003918,MET03,Metropolitana,Presencial,Diurno,Gastronomía,4
EST003919,MET03,Metropolitana,Presencial,Vespertino,Informática,4
EST003920,MET03,Metropolitana,A distancia,Diurno,Administración,1
EST003921,MET03,Metropolitana,Presencial,Vespertino,Electricidad,1
EST003922,MET03,Metropolitana,Presencial,Vespertino,Contabilidad,4
EST003923,MET03,Metropolitana,A distancia,Vespertino,Contabilidad,3
EST003924,MET03,Metropolitana,A distancia,Vespertino,Mecánica Automotriz,4
EST003925,MET03,Metropolitana,Presencial,Diurno,Contabilidad,2
EST003926,MET03,Metropolitana,Presencial,Vespertino,Administración,3
EST003927,MET03,Metropolitana,A distancia,Diurno,Gastronomía,3
EST003928,MET03,Metropolitana,A distancia,Diurno,Diseño Gráfico,1
EST003929,MET03,Metropolitana,A distancia,Vespertino,Enfermería,4
EST003930,MET03,Metropolitana,Presencial,Diurno,Electricidad,3
EST003931,MET03,Metropolitana,Presencial,Vespertino,Marketing Digital,3
EST003932,MET03,Metropolitana,Presencial,Diurno,Mecánica Automotriz,1
EST003933,MET03,Metropolitana,Presencial,Diurno,Electricidad,3
EST003934,MET03,Metropolitana,A distancia,Diurno,Electricidad,1
EST003935,MET03,Metropolitana,Presencial,Diurno,Contabilidad,1
EST003936,MET03,Metropolitana,A distancia,Vespertino,Diseño Gráfico,1
EST003937,MET03,Metropolitana,A distancia,Vespertino,Informática,2
EST003938,MET03,Metropolitana,Presencial,Diurno,Logística,1
EST003939,MET03,Metropolitana,Presencial,Diurno,Diseño Gráfico,2
EST003940,MET03,Metropolitana,A distancia,Vespertino,Mecánica Automotriz,1
EST003941,MET03,Metropolitana,A distancia,Vespertino,Informática,1
EST003942,MET03,Metropolitana,A distancia,Vespertino,Gastronomía,4
EST003943,MET03,Metropolitana,Presencial,Diurno,Gastronomía,1
EST003944,MET03,Metropolitana,Presencial,Diurno,Electricidad,2
EST003945,MET03,Metropolitana,A distancia,Diurno,Marketing Digital,1
EST003946,MET03,Metropolitana,Presencial,Vespertino,Informática,4
EST003947,MET03,Metropolitana,A distancia,Diurno,Marketing Digital,3
EST003948,MET03,Metropolitana,Presencial,Diurno,Mecánica Automotriz,3
EST003949,MET03,Metropolitana,Presencial,Vespertino,Administración,3
EST003950,MET03,Metropolitana,A distancia,Vespertino,Gastronomía,4
EST003951,MET03,Metropolitana,Presencial,Diurno,Informática,3
EST003952,MET03,Metropolitana,A distancia,Vespertino,Diseño Gráfico,3
EST003953,MET03,Metropolitana,Presencial,Diurno,Administración,2
EST003954,MET03,Metropolitana,Presencial,Diurno,Enfermería,3
EST003955,MET03,Metropolitana,Presencial,Vespertino,Logística,4
EST003956,MET03,Metropolitana,Presencial,Vespertino,Administración,1
EST003957,MET03,Metropolitana,A distancia,Vespertino,Marketing Digital,4
EST003958,MET03,Metropolitana,Presencial,Vespertino,Diseño Gráfico,4
EST003959,MET03,Metropolitana,Presencial,Diurno,Informática,1
EST003960,MET03,Metropolitana,Presencial,Diurno,Enfermería,1
EST003961,MET03,Metropolitana,Presencial,Diurno,Electricidad,4
EST003962,MET03,Metropolitana,Presencial,Vespertino,Electricidad,2
EST003963,MET03,Metropolitana,A distancia,Diurno,Administración,1
EST003964,MET03,Metropolitana,Presencial,Diurno,Informática,2
EST003965,MET03,Metropolitana,Presencial,Vespertino,Informática,4
EST003966,MET03,Metropolitana,A distancia,Diurno,Administración,1
EST003967,MET03,Metropolitana,A distancia,Diurno,Administración,3
EST003968,MET03,Metropolitana,Presencial,Diurno,Mecánica Automotriz,3
EST003969,MET03,Metropolitana,A distancia,Diurno,Administración,3
EST003970,MET03,Metropolitana,A distancia,Vespertino,Electricidad,2
EST003971,MET03,Metropolitana,Presencial,Vespertino,Informática,2
EST003972,MET03,Metropolitana,Presencial,Diurno,Administración,3
EST003973,MET03,Metropolitana,Presencial,Vespertino,Administración,1
EST003974,MET03,Metropolitana,A distancia,Vespertino,Electricidad,3
EST003975,MET03,Metropolitana,Presencial,Vespertino,Enfermería,4
EST003976,MET03,Metropolitana,Presencial,Vespertino,Contabilidad,1
EST003977,MET03,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,3
EST003978,MET03,Metropolitana,A distancia,Diurno,Mecánica Automotriz,2
EST003979,MET03,Metropolitana,A distancia,Vespertino,Mecánica Automotriz,1
EST003980,MET03,Metropolitana,Presencial,Diurno,Administración,3
EST003981,MET03,Metropolitana,A distancia,Vespertino,Administración,1
EST003982,MET03,Metropolitana,Presencial,Diurno,Informática,2
EST003983,MET03,Metropolitana,A distancia,Diurno,Electricidad,3
EST003984,MET03,Metropolitana,Presencial,Diurno,Administración,4
EST003985,MET03,Metropolitana,Presencial,Diurno,Electricidad,4
EST003986,MET03,Metropolitana,A distancia,Diurno,Administración,1
EST003987,MET03,Metropolitana,A distancia,Vespertino,Logística,1
EST003988,MET03,Metropolitana,Presencial,Vespertino,Contabilidad,1
EST003989,MET03,Metropolitana,Presencial,Vespertino,Logística,2
EST003990,MET03,Metropolitana,Presencial,Vespertino,Informática,2
EST003991,MET03,Metropolitana,Presencial,Diurno,Marketing Digital,1
EST003992,MET03,Metropolitana,Presencial,Vespertino,Contabilidad,4
EST003993,MET03,Metropolitana,Presencial,Vespertino,Logística,3
EST003994,MET03,Metropolitana,Presencial,Vespertino,Marketing Digital,4
EST003995,MET03,Metropolitana,Presencial,Diurno,Electricidad,1
EST003996,MET03,Metropolitana,Presencial,Diurno,Informática,2
EST003997,MET03,Metropolitana,Presencial,Diurno,Mecánica Automotriz,3
EST003998,MET03,Metropolitana,Presencial,Diurno,Administración,2
EST003999,MET03,Metropolitana,Presencial,Diurno,Contabilidad,2
EST004000,MET03,Metropolitana,Presencial,Vespertino,Gastronomía,2
EST004001,MET03,Metropolitana,Presencial,Diurno,Diseño Gráfico,4
EST004002,MET03,Metropolitana,A distancia,Diurno,Administración,1
EST004003,MET03,Metropolitana,A distancia,Diurno,Diseño Gráfico,4
EST004004,MET03,Metropolitana,Presencial,Vespertino,Gastronomía,1
EST004005,MET03,Metropolitana,Presencial,Diurno,Administración,1
EST004006,MET03,Metropolitana,A distancia,Diurno,Logística,2
EST004007,MET03,Metropolitana,A distancia,Vespertino,Logística,4
EST004008,MET03,Metropolitana,A distancia,Diurno,Diseño Gráfico,4
EST004009,MET03,Metropolitana,Presencial,Diurno,Gastronomía,2
EST004010,MET03,Metropolitana,A distancia,Vespertino,Administración,2
EST004011,MET03,Metropolitana,A distancia,Diurno,Mecánica Automotriz,4
EST004012,MET03,Metropolitana,Presencial,Diurno,Administración,1
EST004013,MET03,Metropolitana,A distancia,Diurno,Contabilidad,1
EST004014,MET03,Metropolitana,Presencial,Vespertino,Diseño Gráfico,1
EST004015,MET03,Metropolitana,Presencial,Diurno,Logística,3
EST004016,MET03,Metropolitana,Presencial,Vespertino,Contabilidad,4
EST004017,MET03,Metropolitana,A distancia,Vespertino,Logística,1
EST004018,MET03,Metropolitana,Presencial,Vespertino,Gastronomía,2
EST004019,MET03,Metropolitana,Presencial,Vespertino,Administración,3
EST004020,MET03,Metropolitana,Presencial,Vespertino,Marketing Digital,3
EST004021,MET03,Metropolitana,Presencial,Vespertino,Diseño Gráfico,4
EST004022,MET03,Metropolitana,Presencial,Vespertino,Enfermería,4
EST004023,MET03,Metropolitana,Presencial,Vespertino,Enfermería,1
EST004024,MET03,Metropolitana,Presencial,Vespertino,Enfermería,1
EST004025,MET03,Metropolitana,A distancia,Vespertino,Diseño Gráfico,3
EST004026,MET03,Metropolitana,Presencial,Diurno,Logística,1
EST004027,MET03,Metropolitana,Presencial,Diurno,Contabilidad,3
EST004028,MET03,Metropolitana,A distancia,Vespertino,Diseño Gráfico,3
EST004029,MET03,Metropolitana,A distancia,Diurno,Logística,3
EST004030,MET03,Metropolitana,A distancia,Diurno,Electricidad,4
EST004031,MET03,Metropolitana,Presencial,Vespertino,Gastronomía,4
EST004032,MET03,Metropolitana,Presencial,Diurno,Enfermería,4
EST004033,MET03,Metropolitana,A distancia,Diurno,Informática,4
EST004034,MET03,Metropolitana,Presencial,Diurno,Mecánica Automotriz,2
EST004035,MET03,Metropolitana,A distancia,Diurno,Informática,3
EST004036,MET03,Metropolitana,A distancia,Diurno,Informática,4
EST004037,MET03,Metropolitana,Presencial,Diurno,Gastronomía,2
EST004038,MET03,Metropolitana,A distancia,Diurno,Logística,1
EST004039,MET03,Metropolitana,Presencial,Vespertino,Administración,4
EST004040,MET03,Metropolitana,A distancia,Diurno,Enfermería,4
EST004041,MET03,Metropolitana,Presencial,Vespertino,Marketing Digital,3
EST004042,MET03,Metropolitana,Presencial,Diurno,Contabilidad,4
EST004043,MET03,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,4
EST004044,MET03,Metropolitana,Presencial,Diurno,Contabilidad,3
EST004045,MET03,Metropolitana,A distancia,Vespertino,Informática,3
EST004046,MET03,Metropolitana,Presencial,Diurno,Enfermería,2
EST004047,MET03,Metropolitana,Presencial,Diurno,Administración,4
EST004048,MET03,Metropolitana,A distancia,Vespertino,Informática,4
EST004049,MET03,Metropolitana,A distancia,Vespertino,Gastronomía,4
EST004050,MET03,Metropolitana,A distancia,Diurno,Diseño Gráfico,2
EST004051,MET03,Metropolitana,A distancia,Vespertino,Mecánica Automotriz,4
EST004052,MET03,Metropolitana,Presencial,Diurno,Mecánica Automotriz,1
EST004053,MET03,Metropolitana,Presencial,Vespertino,Enfermería,1
EST004054,MET03,Metropolitana,A distancia,Diurno,Diseño Gráfico,2
EST004055,MET03,Metropolitana,A distancia,Diurno,Contabilidad,4
EST004056,MET03,Metropolitana,A distancia,Vespertino,Diseño Gráfico,3
EST004057,MET03,Metropolitana,Presencial,Diurno,Administración,3
EST004058,MET03,Metropolitana,Presencial,Vespertino,Diseño Gráfico,1
EST004059,MET03,Metropolitana,Presencial,Vespertino,Informática,3
EST004060,MET03,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,1
EST004061,MET03,Metropolitana,Presencial,Diurno,Contabilidad,3
EST004062,MET03,Metropolitana,Presencial,Diurno,Enfermería,4
EST004063,MET03,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,3
EST004064,MET03,Metropolitana,Presencial,Vespertino,Contabilidad,2
EST004065,MET03,Metropolitana,Presencial,Vespertino,Informática,1
EST004066,MET03,Metropolitana,Presencial,Diurno,Electricidad,3
EST004067,MET03,Metropolitana,A distancia,Vespertino,Administración,1
EST004068,MET03,Metropolitana,A distancia,Diurno,Diseño Gráfico,4
EST004069,MET03,Metropolitana,Presencial,Vespertino,Logística,4
EST004070,MET03,Metropolitana,Presencial,Vespertino,Logística,2
EST004071,MET03,Metropolitana,Presencial,Diurno,Electricidad,1
EST004072,MET03,Metropolitana,Presencial,Diurno,Contabilidad,1
EST004073,MET03,Metropolitana,A distancia,Vespertino,Informática,2
EST004074,MET03,Metropolitana,Presencial,Diurno,Gastronomía,2
EST004075,MET03,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,2
EST004076,MET03,Metropolitana,Presencial,Diurno,Electricidad,4
EST004077,MET03,Metropolitana,A distancia,Diurno,Diseño Gráfico,2
EST004078,MET03,Metropolitana,A distancia,Vespertino,Informática,4
EST004079,MET03,Metropolitana,Presencial,Diurno,Logística,1
EST004080,MET03,Metropolitana,Presencial,Diurno,Marketing Digital,2
EST004081,MET03,Metropolitana,A distancia,Diurno,Diseño Gráfico,4
EST004082,MET03,Metropolitana,A distancia,Diurno,Marketing Digital,3
EST004083,MET03,Metropolitana,A distancia,Diurno,Diseño Gráfico,3
EST004084,MET03,Metropolitana,Presencial,Vespertino,Contabilidad,1
EST004085,MET03,Metropolitana,Presencial,Diurno,Logística,2
EST004086,MET03,Metropolitana,Presencial,Diurno,Electricidad,3
EST004087,MET03,Metropolitana,Presencial,Vespertino,Contabilidad,2
EST004088,MET03,Metropolitana,Presencial,Diurno,Electricidad,1
EST004089,MET03,Metropolitana,Presencial,Vespertino,Enfermería,2
EST004090,MET03,Metropolitana,Presencial,Diurno,Electricidad,2
EST004091,MET03,Metropolitana,Presencial,Vespertino,Enfermería,3
EST004092,MET03,Metropolitana,A distancia,Diurno,Electricidad,3
EST004093,MET03,Metropolitana,Presencial,Diurno,Marketing Digital,3
EST004094,MET03,Metropolitana,A distancia,Diurno,Informática,1
EST004095,MET03,Metropolitana,Presencial,Diurno,Electricidad,1
EST004096,MET03,Metropolitana,Presencial,Diurno,Diseño Gráfico,3
EST004097,MET03,Metropolitana,A distancia,Vespertino,Informática,1
EST004098,MET03,Metropolitana,Presencial,Vespertino,Gastronomía,4
EST004099,MET03,Metropolitana,Presencial,Diurno,Mecánica Automotriz,4
EST004100,MET03,Metropolitana,A distancia,Vespertino,Contabilidad,3
EST004101,MET03,Metropolitana,A distancia,Diurno,Logística,3
EST004102,MET03,Metropolitana,A distancia,Vespertino,Electricidad,4
EST004103,MET03,Metropolitana,Presencial,Vespertino,Marketing Digital,2
EST004104,MET03,Metropolitana,Presencial,Vespertino,Administración,1
EST004105,MET03,Metropolitana,Presencial,Vespertino,Gastronomía,1
EST004106,MET03,Metropolitana,Presencial,Vespertino,Enfermería,3
EST004107,MET03,Metropolitana,A distancia,Vespertino,Contabilidad,2
EST004108,MET03,Metropolitana,A distancia,Diurno,Enfermería,4
EST004109,MET03,Metropolitana,Presencial,Vespertino,Logística,4
EST004110,MET03,Metropolitana,A distancia,Diurno,Mecánica Automotriz,3
EST004111,MET03,Metropolitana,Presencial,Diurno,Administración,1
EST004112,MET03,Metropolitana,Presencial,Diurno,Gastronomía,4
EST004113,MET03,Metropolitana,Presencial,Diurno,Electricidad,4
EST004114,MET03,Metropolitana,A distancia,Diurno,Logística,3
EST004115,MET03,Metropolitana,Presencial,Vespertino,Electricidad,2
EST004116,MET03,Metropolitana,A distancia,Diurno,Administración,4
EST004117,MET03,Metropolitana,Presencial,Diurno,Contabilidad,4
EST004118,MET03,Metropolitana,Presencial,Diurno,Administración,1
EST004119,MET03,Metropolitana,Presencial,Diurno,Marketing Digital,3
EST004120,MET03,Metropolitana,Presencial,Diurno,Mecánica Automotriz,4
EST004121,MET03,Metropolitana,Presencial,Diurno,Enfermería,2
EST004122,MET03,Metropolitana,A distancia,Vespertino,Mecánica Automotriz,3
EST004123,MET03,Metropolitana,Presencial,Vespertino,Mecánica Automotriz,2
EST004124,MET03,Metropolitana,Presencial,Vespertino,Diseño Gráfico,1
EST004125,MET03,Metropolitana,A distancia,Diurno,Informática,3
EST004126,MET03,Metropolitana,Presencial,Vespertino,Contabilidad,3
EST004127,MET03,Metropolitana,A distancia,Diurno,Administración,3
EST004128,MET03,Metropolitana,Presencial,Vespertino,Diseño Gráfico,2
EST004129,MET03,Metropolitana,Presencial,Diurno,Logística,4
EST004130,MET03,Metropolitana,Presencial,Diurno,Electricidad,1
EST004131,MET03,Metropolitana,Presencial,Vespertino,Enfermería,1
EST004132,MET03,Metropolitana,A distancia,Diurno,Informática,3
EST004133,MET03,Metropolitana,A distancia,Diurno,Diseño Gráfico,3
EST004134,MET03,Metropolitana,Presencial,Diurno,Diseño Gráfico,1
EST004135,MET03,Metropolitana,Presencial,Vespertino,Diseño Gráfico,2
EST004136,MET03,Metropolitana,Presencial,Diurno,Diseño Gráfico,3
EST004137,MET03,Metropolitana,Presencial,Diurno,Electricidad,4
EST004138,MET03,Metropolitana,Presencial,Diurno,Diseño Gráfico,1
EST004139,MET03,Metropolitana,Presencial,Diurno,Logística,2
EST004140,MET03,Metropolitana,A distancia,Diurno,Enfermería,3
EST004141,MET03,Metropolitana,Presencial,Vespertino,Informática,4
EST004142,MET03,Metropolitana,Presencial,Diurno,Administración,1
EST004143,MET03,Metropolitana,A distancia,Vespertino,Logística,2
EST004144,MET03,Metropolitana,A distancia,Vespertino,Enfermería,2
EST004145,MET03,Metropolitana,Presencial,Diurno,Logística,1
