id_viaje,fecha,origen,destino,tipo_bus,pasajeros,precio_clp,duracion_horas
VJ-02430,2024-04-11,Temuco,Puerto Montt,Económico,27,6400.0,3.9
VJ-02431,2024-04-11,Concepción,Iquique,Cama,39,17900.0,6.9
VJ-02432,2024-04-11,Santiago,Concepción,Semi-cama,34,,10.9
VJ-02433,2024-04-11,Santiago,Concepción,Semi-cama,33,15300.0,0.8
VJ-02434,2024-04-11,Santiago,Temuco,Semi-cama,36,,10.9
VJ-02435,2024-04-11,Temuco,Antofagasta,Cama,38,16800.0,14.0
VJ-02436,2024-04-11,Santiago,La Serena,Económico,31,6900.0,5.2
VJ-02437,2024-04-11,Puerto Montt,Concepción,Económico,34,8100.0,3.7
VJ-02438,2024-04-11,Santiago,Puerto Montt,Económico,34,6800.0,5.7
VJ-02439,2024-04-11,Valparaíso,Puerto Montt,Semi-cama,38,15500.0,4.4
VJ-02440,2024-04-11,Valparaíso,Puerto Montt,Cama,37,19500.0,3.3
VJ-02441,2024-04-11,Antofagasta,Valparaíso,Cama Premium,31,17900.0,4.6
VJ-02442,2024-04-11,Concepción,La Serena,Semi-cama,32,16100.0,3.5
VJ-02443,2024-04-11,Antofagasta,La Serena,Cama Premium,38,28300.0,3.1
VJ-02444,2024-04-11,Santiago,Antofagasta,Económico,25,7200.0,10.7
VJ-02445,2024-04-11,Temuco,Santiago,Económico,35,7000.0,4.7
VJ-02446,2024-04-11,Puerto Montt,Iquique,Cama Premium,27,23800.0,10.5
VJ-02447,2024-04-11,Antofagasta,Temuco,Semi-cama,43,14100.0,5.0
VJ-02448,2024-04-11,Antofagasta,Santiago,Cama Premium,31,30300.0,7.0
VJ-02449,2024-04-12,La Serena,Antofagasta,Cama,31,17500.0,9.9
VJ-02450,2024-04-12,Valparaíso,Puerto Montt,Económico,39,7300.0,8.8
VJ-02451,2024-04-12,Valparaíso,Santiago,Semi-cama,44,10500.0,10.9
VJ-02452,2024-04-12,Valparaíso,Santiago,Semi-cama,31,15400.0,2.8
VJ-02453,2024-04-12,La Serena,Concepción,Económico,27,10100.0,4.8
VJ-02454,2024-04-12,Iquique,Puerto Montt,Cama,29,19300.0,4.1
VJ-02455,2024-04-12,Concepción,Temuco,Cama,28,18900.0,5.1
VJ-02456,2024-04-12,Temuco,Iquique,Económico,27,8400.0,7.5
VJ-02457,2024-04-12,Concepción,Valparaíso,Cama Premium,42,23900.0,8.9
VJ-02458,2024-04-12,Valparaíso,Antofagasta,Económico,43,8400.0,7.2
VJ-02459,2024-04-12,Valparaíso,La Serena,Semi-cama,30,14000.0,5.6
VJ-02460,2024-04-12,Santiago,Concepción,Económico,27,,
VJ-02461,2024-04-12,Valparaíso,Santiago,Económico,34,8500.0,4.9
VJ-02462,2024-04-12,Iquique,Puerto Montt,Cama Premium,31,28200.0,9.9
VJ-02463,2024-04-12,Temuco,Iquique,Semi-cama,32,11300.0,2.8
VJ-02464,2024-04-12,Antofagasta,Santiago,Semi-cama,34,15100.0,
VJ-02465,2024-04-12,Valparaíso,Puerto Montt,Económico,36,7800.0,7.1
VJ-02466,2024-04-12,Puerto Montt,Concepción,Económico,33,9800.0,7.4
VJ-02467,2024-04-12,Valparaíso,Puerto Montt,Semi-cama,33,9800.0,4.9
VJ-02468,2024-04-12,Concepción,Antofagasta,Semi-cama,30,12300.0,4.5
VJ-02469,2024-04-12,Santiago,Valparaíso,Semi-cama,38,12200.0,10.6
VJ-02470,2024-04-12,Puerto Montt,Concepción,Semi-cama,22,11200.0,4.3
VJ-02471,2024-04-12,Santiago,Antofagasta,Semi-cama,33,14800.0,
VJ-02472,2024-04-12,Concepción,Puerto Montt,Semi-cama,24,14500.0,4.2
VJ-02473,2024-04-13,Iquique,Concepción,Económico,35,9000.0,
VJ-02474,2024-04-13,Concepción,Iquique,Cama Premium,37,25200.0,14.0
VJ-02475,2024-04-13,Antofagasta,Concepción,Cama Premium,24,25300.0,12.6
VJ-02476,2024-04-13,Puerto Montt,La Serena,Semi-cama,37,13600.0,3.8
VJ-02477,2024-04-13,Concepción,Temuco,Cama,33,20900.0,4.9
VJ-02478,2024-04-13,Antofagasta,Valparaíso,Cama,38,18400.0,
VJ-02479,2024-04-13,La Serena,Valparaíso,Cama,26,19100.0,2.8
VJ-02480,2024-04-13,Santiago,Iquique,Cama Premium,30,27900.0,5.7
VJ-02481,2024-04-13,Temuco,Santiago,Económico,28,9500.0,3.1
VJ-02482,2024-04-13,La Serena,Temuco,Cama Premium,30,29800.0,6.6
VJ-02483,2024-04-13,Antofagasta,Iquique,Semi-cama,21,,5.1
VJ-02484,2024-04-13,Concepción,Temuco,Cama,41,16200.0,6.9
VJ-02485,2024-04-13,Valparaíso,Santiago,Cama,44,22600.0,5.8
VJ-02486,2024-04-13,Santiago,Puerto Montt,Económico,29,8800.0,4.4
VJ-02487,2024-04-13,Santiago,Antofagasta,Semi-cama,27,15000.0,14.0
VJ-02488,2024-04-13,Antofagasta,Valparaíso,Semi-cama,31,8900.0,3.7
VJ-02489,2024-04-13,Valparaíso,Concepción,Semi-cama,37,13100.0,14.0
VJ-02490,2024-04-13,Temuco,Antofagasta,Económico,26,,
VJ-02491,2024-04-13,Concepción,Valparaíso,Semi-cama,29,10600.0,7.5
VJ-02492,2024-04-13,Concepción,Antofagasta,Semi-cama,26,15800.0,4.7
VJ-02493,2024-04-13,Concepción,Antofagasta,Cama,35,19300.0,6.4
VJ-02494,2024-04-13,Santiago,Puerto Montt,Cama Premium,27,29300.0,4.1
VJ-02495,2024-04-13,Valparaíso,Santiago,Económico,32,8500.0,11.2
VJ-02496,2024-04-13,La Serena,Iquique,Cama,34,21500.0,2.8
VJ-02497,2024-04-14,Santiago,Valparaíso,Semi-cama,28,12300.0,5.5
VJ-02498,2024-04-14,Valparaíso,Santiago,Cama,36,20000.0,5.0
VJ-02499,2024-04-14,Antofagasta,Puerto Montt,Semi-cama,21,12800.0,3.3
VJ-02500,2024-04-14,Puerto Montt,Concepción,Económico,34,,7.8
VJ-02501,2024-04-14,Valparaíso,Concepción,Económico,30,9900.0,14.0
VJ-02502,2024-04-14,Temuco,La Serena,Semi-cama,31,12900.0,6.9
VJ-02503,2024-04-14,Valparaíso,Puerto Montt,Semi-cama,30,10800.0,6.8
VJ-02504,2024-04-14,Iquique,La Serena,Cama Premium,35,20600.0,5.2
VJ-02505,2024-04-14,Valparaíso,La Serena,Semi-cama,30,17000.0,14.0
VJ-02506,2024-04-14,La Serena,Concepción,Cama Premium,25,27200.0,10.1
VJ-02507,2024-04-14,La Serena,Temuco,Económico,24,6400.0,
VJ-02508,2024-04-14,Puerto Montt,Concepción,Económico,44,7200.0,5.7
VJ-02509,2024-04-14,Iquique,Antofagasta,Económico,28,7400.0,5.9
VJ-02510,2024-04-14,Valparaíso,Puerto Montt,Semi-cama,31,14400.0,4.0
VJ-02511,2024-04-14,Santiago,Puerto Montt,Semi-cama,28,14900.0,8.5
VJ-02512,2024-04-14,Santiago,Valparaíso,Cama Premium,45,22700.0,3.9
VJ-02513,2024-04-14,Santiago,Iquique,Cama,23,21100.0,4.2
VJ-02514,2024-04-14,La Serena,Iquique,Económico,31,7200.0,8.0
VJ-02515,2024-04-14,Santiago,La Serena,Semi-cama,28,16900.0,6.9
VJ-02516,2024-04-14,Santiago,Temuco,Semi-cama,31,14400.0,13.9
VJ-02517,2024-04-14,Santiago,Antofagasta,Semi-cama,28,13700.0,3.9
VJ-02518,2024-04-14,Concepción,Puerto Montt,Cama,30,21600.0,14.0
VJ-02519,2024-04-14,Temuco,Antofagasta,Cama,33,16300.0,7.9
VJ-02520,2024-04-14,La Serena,Concepción,Cama,27,19300.0,
VJ-02521,2024-04-15,Concepción,Valparaíso,Cama,42,24800.0,8.8
VJ-02522,2024-04-15,Puerto Montt,Temuco,Cama,31,17400.0,2.6
VJ-02523,2024-04-15,Concepción,Iquique,Cama,33,18800.0,8.6
VJ-02524,2024-04-15,Concepción,Valparaíso,Cama Premium,23,23000.0,6.2
VJ-02525,2024-04-15,Antofagasta,Iquique,Cama Premium,32,28200.0,6.5
VJ-02526,2024-04-15,Concepción,Valparaíso,Cama Premium,29,25800.0,7.8
VJ-02527,2024-04-15,La Serena,Iquique,Cama,30,20600.0,7.3
VJ-02528,2024-04-15,Iquique,Valparaíso,Cama,38,16700.0,4.8
VJ-02529,2024-04-15,Santiago,Antofagasta,Semi-cama,41,13700.0,7.2
VJ-02530,2024-04-15,La Serena,Antofagasta,Económico,45,8200.0,7.2
VJ-02531,2024-04-15,Concepción,Iquique,Económico,41,8000.0,4.6
VJ-02532,2024-04-15,Temuco,Antofagasta,Económico,39,8800.0,6.1
VJ-02533,2024-04-15,Valparaíso,Santiago,Semi-cama,25,16500.0,4.4
VJ-02534,2024-04-15,Santiago,Valparaíso,Cama,30,14000.0,4.5
VJ-02535,2024-04-15,Santiago,Puerto Montt,Semi-cama,33,14300.0,9.3
VJ-02536,2024-04-15,Puerto Montt,Iquique,Cama Premium,21,27900.0,11.6
VJ-02537,2024-04-15,Iquique,Valparaíso,Económico,34,7500.0,5.0
VJ-02538,2024-04-15,Santiago,La Serena,Cama Premium,35,21400.0,4.1
VJ-02539,2024-04-15,Temuco,Valparaíso,Económico,33,6300.0,8.7
VJ-02540,2024-04-15,Concepción,La Serena,Cama,37,22300.0,2.9
VJ-02541,2024-04-15,Santiago,Puerto Montt,Semi-cama,30,15300.0,2.4
VJ-02542,2024-04-15,Temuco,Santiago,Semi-cama,22,15200.0,4.2
VJ-02543,2024-04-15,Valparaíso,Santiago,Cama Premium,31,31100.0,
VJ-02544,2024-04-15,Santiago,Temuco,Semi-cama,36,14600.0,11.7
VJ-02545,2024-04-16,Santiago,Antofagasta,Semi-cama,30,11500.0,6.3
VJ-02546,2024-04-16,Valparaíso,Puerto Montt,Económico,30,8000.0,3.0
VJ-02547,2024-04-16,Concepción,Valparaíso,Semi-cama,28,14500.0,4.4
VJ-02548,2024-04-16,Santiago,La Serena,Económico,40,,3.4
VJ-02549,2024-04-16,Santiago,Concepción,Semi-cama,24,11800.0,7.7
VJ-02550,2024-04-16,Iquique,Valparaíso,Cama,29,27700.0,6.8
VJ-02551,2024-04-16,Temuco,Valparaíso,Económico,32,7400.0,4.2
VJ-02552,2024-04-16,Antofagasta,Puerto Montt,Semi-cama,27,13200.0,10.0
VJ-02553,2024-04-16,La Serena,Iquique,Semi-cama,27,14600.0,13.8
VJ-02554,2024-04-16,Valparaíso,Temuco,Semi-cama,30,11200.0,9.3
VJ-02555,2024-04-16,Temuco,Concepción,Económico,23,8700.0,8.4
VJ-02556,2024-04-16,Iquique,Temuco,Semi-cama,27,11400.0,3.0
VJ-02557,2024-04-16,Temuco,Iquique,Semi-cama,30,15900.0,6.2
VJ-02558,2024-04-16,Santiago,Iquique,Cama,34,15000.0,3.7
VJ-02559,2024-04-16,Valparaíso,Puerto Montt,Semi-cama,36,14400.0,9.9
VJ-02560,2024-04-16,Temuco,Iquique,Económico,33,9700.0,3.4
VJ-02561,2024-04-16,Concepción,Valparaíso,Semi-cama,28,13900.0,5.2
VJ-02562,2024-04-16,Valparaíso,Antofagasta,Semi-cama,26,14500.0,3.0
VJ-02563,2024-04-16,Valparaíso,Temuco,Cama,26,20500.0,8.9
VJ-02564,2024-04-16,Valparaíso,Concepción,Semi-cama,24,11600.0,5.9
VJ-02565,2024-04-16,Santiago,Antofagasta,Cama,27,14800.0,7.3
VJ-02566,2024-04-16,Santiago,Temuco,Semi-cama,40,11400.0,14.0
VJ-02567,2024-04-16,Santiago,Puerto Montt,Semi-cama,26,13300.0,2.7
VJ-02568,2024-04-16,Iquique,Valparaíso,Cama Premium,33,26900.0,14.0
VJ-02569,2024-04-17,Antofagasta,Temuco,Cama,35,14300.0,4.1
VJ-02570,2024-04-17,La Serena,Santiago,Económico,36,,4.0
VJ-02571,2024-04-17,Antofagasta,La Serena,Cama,33,14800.0,6.3
VJ-02572,2024-04-17,Santiago,Iquique,Semi-cama,42,10100.0,4.3
VJ-02573,2024-04-17,Puerto Montt,Antofagasta,Cama Premium,31,29800.0,2.0
VJ-02574,2024-04-17,Santiago,Antofagasta,Semi-cama,41,16700.0,8.1
VJ-02575,2024-04-17,Valparaíso,Puerto Montt,Económico,27,,5.9
VJ-02576,2024-04-17,Valparaíso,Iquique,Cama Premium,34,,3.5
VJ-02577,2024-04-17,Santiago,Iquique,Cama,35,20900.0,6.7
VJ-02578,2024-04-17,Temuco,Valparaíso,Económico,35,10300.0,3.1
VJ-02579,2024-04-17,Concepción,Valparaíso,Semi-cama,36,12900.0,7.1
VJ-02580,2024-04-17,Santiago,Temuco,Económico,35,9000.0,3.6
VJ-02581,2024-04-17,Puerto Montt,La Serena,Cama Premium,25,31700.0,9.2
VJ-02582,2024-04-17,Antofagasta,Iquique,Económico,32,7600.0,10.1
VJ-02583,2024-04-17,Concepción,La Serena,Cama,40,21500.0,6.2
VJ-02584,2024-04-17,Santiago,Antofagasta,Cama,28,16200.0,
VJ-02585,2024-04-17,La Serena,Concepción,Cama,41,19300.0,5.1
VJ-02586,2024-04-17,Valparaíso,Santiago,Cama,32,17200.0,9.2
VJ-02587,2024-04-17,Santiago,La Serena,Económico,26,8400.0,5.6
VJ-02588,2024-04-17,Antofagasta,Puerto Montt,Cama,22,,4.8
VJ-02589,2024-04-17,Santiago,La Serena,Cama Premium,26,20400.0,12.3
VJ-02590,2024-04-17,Santiago,La Serena,Semi-cama,33,,5.2
VJ-02591,2024-04-17,Santiago,Puerto Montt,Cama,35,19700.0,5.0
VJ-02592,2024-04-17,Valparaíso,Concepción,Semi-cama,31,14300.0,5.1
VJ-02593,2024-04-18,Concepción,Antofagasta,Cama,45,19600.0,3.9
VJ-02594,2024-04-18,Valparaíso,Puerto Montt,Cama,34,21900.0,8.7
VJ-02595,2024-04-18,La Serena,Temuco,Económico,34,7600.0,12.9
VJ-02596,2024-04-18,Concepción,Temuco,Semi-cama,36,10100.0,11.4
VJ-02597,2024-04-18,Antofagasta,Iquique,Cama,29,20400.0,3.3
VJ-02598,2024-04-18,Santiago,Iquique,Semi-cama,37,11800.0,6.2
VJ-02599,2024-04-18,Concepción,Antofagasta,Económico,37,9200.0,4.6
VJ-02600,2024-04-18,Iquique,La Serena,Económico,22,7800.0,11.5
VJ-02601,2024-04-18,Antofagasta,Concepción,Semi-cama,37,15200.0,11.7
VJ-02602,2024-04-18,Santiago,La Serena,Semi-cama,35,13600.0,3.2
VJ-02603,2024-04-18,Valparaíso,Antofagasta,Semi-cama,14,15000.0,5.4
VJ-02604,2024-04-18,Concepción,Antofagasta,Semi-cama,26,12600.0,
VJ-02605,2024-04-18,La Serena,Santiago,Cama,36,22200.0,9.5
VJ-02606,2024-04-18,Antofagasta,Puerto Montt,Económico,26,7300.0,7.8
VJ-02607,2024-04-18,Santiago,Concepción,Cama,29,18200.0,8.4
VJ-02608,2024-04-18,Concepción,Puerto Montt,Semi-cama,34,14900.0,6.3
VJ-02609,2024-04-18,Valparaíso,La Serena,Semi-cama,28,14800.0,6.5
VJ-02610,2024-04-18,Santiago,La Serena,Semi-cama,29,,3.5
VJ-02611,2024-04-18,Antofagasta,Temuco,Cama,27,14500.0,2.5
VJ-02612,2024-04-18,Santiago,Antofagasta,Cama,38,15900.0,12.3
VJ-02613,2024-04-18,Valparaíso,Puerto Montt,Económico,30,7000.0,6.8
VJ-02614,2024-04-18,Iquique,Valparaíso,Semi-cama,34,10200.0,5.0
VJ-02615,2024-04-18,Santiago,Iquique,Cama,36,16100.0,3.6
VJ-02616,2024-04-18,La Serena,Antofagasta,Económico,31,6700.0,5.4
VJ-02617,2024-04-19,Iquique,Valparaíso,Semi-cama,39,11200.0,6.8
VJ-02618,2024-04-19,Antofagasta,La Serena,Económico,29,7600.0,4.0
VJ-02619,2024-04-19,Valparaíso,Puerto Montt,Económico,25,,2.8
VJ-02620,2024-04-19,Santiago,Concepción,Cama,30,26700.0,3.5
VJ-02621,2024-04-19,Santiago,Valparaíso,Económico,33,9600.0,3.4
VJ-02622,2024-04-19,Concepción,Valparaíso,Económico,37,9800.0,2.9
VJ-02623,2024-04-19,Temuco,Antofagasta,Semi-cama,28,14300.0,8.4
VJ-02624,2024-04-19,La Serena,Temuco,Cama,26,20300.0,10.8
VJ-02625,2024-04-19,La Serena,Temuco,Semi-cama,40,12200.0,6.0
VJ-02626,2024-04-19,Santiago,Concepción,Semi-cama,36,12300.0,5.3
VJ-02627,2024-04-19,Valparaíso,Santiago,Cama,33,20000.0,2.6
VJ-02628,2024-04-19,Valparaíso,Puerto Montt,Cama,28,21200.0,10.4
VJ-02629,2024-04-19,Santiago,Antofagasta,Cama,29,20400.0,9.9
VJ-02630,2024-04-19,Santiago,Temuco,Económico,26,5400.0,6.5
VJ-02631,2024-04-19,Santiago,Puerto Montt,Semi-cama,33,14400.0,14.0
VJ-02632,2024-04-19,Concepción,Santiago,Cama,35,18500.0,9.7
VJ-02633,2024-04-19,Santiago,Temuco,Cama Premium,34,28600.0,3.2
VJ-02634,2024-04-19,Antofagasta,La Serena,Cama,45,16100.0,6.2
VJ-02635,2024-04-19,Santiago,Antofagasta,Semi-cama,26,,8.7
VJ-02636,2024-04-19,Santiago,Antofagasta,Cama Premium,25,27500.0,5.9
VJ-02637,2024-04-19,Santiago,Antofagasta,Cama,37,19800.0,10.4
VJ-02638,2024-04-19,Antofagasta,Concepción,Económico,31,7400.0,2.6
VJ-02639,2024-04-19,Puerto Montt,Valparaíso,Semi-cama,36,12600.0,12.1
VJ-02640,2024-04-19,Santiago,Antofagasta,Cama Premium,25,25100.0,5.4
VJ-02641,2024-04-20,Santiago,La Serena,Semi-cama,35,14500.0,6.2
VJ-02642,2024-04-20,La Serena,Puerto Montt,Semi-cama,42,12500.0,6.2
VJ-02643,2024-04-20,Temuco,Valparaíso,Económico,40,10400.0,5.4
VJ-02644,2024-04-20,La Serena,Antofagasta,Cama Premium,32,29200.0,12.2
VJ-02645,2024-04-20,Temuco,La Serena,Semi-cama,24,13500.0,8.4
VJ-02646,2024-04-20,Iquique,Temuco,Semi-cama,27,10800.0,11.2
VJ-02647,2024-04-20,Antofagasta,Concepción,Económico,32,8700.0,4.4
VJ-02648,2024-04-20,Concepción,Temuco,Semi-cama,27,13800.0,5.0
VJ-02649,2024-04-20,Antofagasta,Santiago,Semi-cama,31,12300.0,11.0
VJ-02650,2024-04-20,Puerto Montt,Antofagasta,Semi-cama,35,15700.0,
VJ-02651,2024-04-20,Antofagasta,Iquique,Cama,29,21900.0,8.0
VJ-02652,2024-04-20,La Serena,Concepción,Económico,31,7900.0,6.9
VJ-02653,2024-04-20,Antofagasta,Concepción,Cama,23,18600.0,4.6
VJ-02654,2024-04-20,Valparaíso,Temuco,Económico,28,8800.0,10.0
VJ-02655,2024-04-20,Temuco,Iquique,Cama,34,17200.0,3.5
VJ-02656,2024-04-20,Temuco,Puerto Montt,Cama,28,20900.0,2.3
VJ-02657,2024-04-20,Santiago,Valparaíso,Cama,27,,6.6
VJ-02658,2024-04-20,La Serena,Iquique,Cama,31,18400.0,2.0
VJ-02659,2024-04-20,Concepción,Valparaíso,Cama Premium,36,27900.0,6.1
VJ-02660,2024-04-20,Iquique,La Serena,Semi-cama,33,13800.0,2.9
VJ-02661,2024-04-20,Puerto Montt,Iquique,Económico,31,7400.0,7.5
VJ-02662,2024-04-20,Temuco,Valparaíso,Semi-cama,32,14400.0,5.9
VJ-02663,2024-04-20,Concepción,Valparaíso,Cama Premium,27,30000.0,3.5
VJ-02664,2024-04-20,Puerto Montt,Santiago,Semi-cama,39,8400.0,7.9
VJ-02665,2024-04-21,Puerto Montt,Santiago,Cama Premium,32,24000.0,7.7
VJ-02666,2024-04-21,Antofagasta,Iquique,Semi-cama,28,13500.0,7.6
VJ-02667,2024-04-21,Santiago,Temuco,Semi-cama,37,15100.0,6.5
VJ-02668,2024-04-21,Concepción,Antofagasta,Semi-cama,29,12100.0,9.2
VJ-02669,2024-04-21,Concepción,Santiago,Semi-cama,24,12300.0,9.3
VJ-02670,2024-04-21,Santiago,Temuco,Económico,32,8000.0,6.6
VJ-02671,2024-04-21,Temuco,Antofagasta,Semi-cama,45,10100.0,
VJ-02672,2024-04-21,La Serena,Temuco,Semi-cama,20,16000.0,5.9
VJ-02673,2024-04-21,Santiago,Valparaíso,Semi-cama,31,11500.0,8.7
VJ-02674,2024-04-21,Santiago,Temuco,Cama Premium,29,28100.0,4.6
VJ-02675,2024-04-21,Valparaíso,Iquique,Cama,31,13400.0,3.9
VJ-02676,2024-04-21,Antofagasta,Concepción,Cama,45,24700.0,9.8
VJ-02677,2024-04-21,Santiago,Puerto Montt,Cama Premium,33,27800.0,5.5
VJ-02678,2024-04-21,Santiago,Antofagasta,Cama,27,19800.0,4.0
VJ-02679,2024-04-21,Santiago,Temuco,Económico,37,9400.0,3.8
VJ-02680,2024-04-21,Antofagasta,Santiago,Cama,26,20100.0,5.1
VJ-02681,2024-04-21,Santiago,Iquique,Semi-cama,24,,5.0
VJ-02682,2024-04-21,La Serena,Iquique,Semi-cama,35,10100.0,10.0
VJ-02683,2024-04-21,Concepción,Antofagasta,Cama Premium,36,29800.0,3.5
VJ-02684,2024-04-21,Concepción,Antofagasta,Cama Premium,32,24300.0,8.4
VJ-02685,2024-04-21,Santiago,Temuco,Semi-cama,31,12800.0,4.0
VJ-02686,2024-04-21,Valparaíso,Santiago,Semi-cama,22,14100.0,5.7
VJ-02687,2024-04-21,Santiago,La Serena,Semi-cama,28,15200.0,6.0
VJ-02688,2024-04-21,Concepción,Antofagasta,Cama,32,18200.0,14.0
VJ-02689,2024-04-22,Valparaíso,Santiago,Cama,32,19300.0,5.5
VJ-02690,2024-04-22,Concepción,Antofagasta,Cama Premium,31,29500.0,1.8
VJ-02691,2024-04-22,Santiago,Antofagasta,Semi-cama,30,13700.0,6.3
VJ-02692,2024-04-22,Antofagasta,Puerto Montt,Cama,32,20700.0,6.1
VJ-02693,2024-04-22,Valparaíso,Santiago,Cama Premium,26,30800.0,4.5
VJ-02694,2024-04-22,Valparaíso,Puerto Montt,Económico,30,10500.0,12.2
VJ-02695,2024-04-22,Concepción,Iquique,Cama Premium,37,36100.0,5.8
VJ-02696,2024-04-22,Concepción,Temuco,Semi-cama,29,13900.0,4.6
VJ-02697,2024-04-22,Valparaíso,La Serena,Semi-cama,32,12800.0,4.4
VJ-02698,2024-04-22,Iquique,Puerto Montt,Semi-cama,28,11100.0,3.5
VJ-02699,2024-04-22,Antofagasta,Temuco,Económico,25,6700.0,4.7
VJ-02700,2024-04-22,La Serena,Puerto Montt,Económico,31,8300.0,3.9
VJ-02701,2024-04-22,Valparaíso,La Serena,Económico,24,7200.0,5.0
VJ-02702,2024-04-22,Santiago,Concepción,Cama,23,18700.0,7.3
VJ-02703,2024-04-22,Valparaíso,Puerto Montt,Semi-cama,33,14100.0,5.3
VJ-02704,2024-04-22,Concepción,Iquique,Semi-cama,44,16700.0,6.0
VJ-02705,2024-04-22,Santiago,Iquique,Cama Premium,33,25000.0,3.5
VJ-02706,2024-04-22,Iquique,La Serena,Semi-cama,25,13700.0,6.4
VJ-02707,2024-04-22,Valparaíso,Concepción,Semi-cama,32,,3.8
VJ-02708,2024-04-22,Concepción,Santiago,Semi-cama,39,13600.0,9.2
VJ-02709,2024-04-22,Concepción,Valparaíso,Económico,26,6500.0,10.6
VJ-02710,2024-04-22,Valparaíso,La Serena,Semi-cama,34,16500.0,4.1
VJ-02711,2024-04-22,Santiago,Antofagasta,Económico,35,8700.0,14.0
VJ-02712,2024-04-22,Antofagasta,La Serena,Económico,29,6800.0,4.0
VJ-02713,2024-04-23,Valparaíso,La Serena,Económico,43,8000.0,3.9
VJ-02714,2024-04-23,Concepción,Santiago,Económico,28,9000.0,2.4
VJ-02715,2024-04-23,Iquique,La Serena,Cama,25,22300.0,7.4
VJ-02716,2024-04-23,Concepción,Santiago,Cama,31,17900.0,2.6
VJ-02717,2024-04-23,Valparaíso,La Serena,Cama Premium,24,25800.0,8.5
VJ-02718,2024-04-23,Santiago,La Serena,Semi-cama,29,14800.0,6.1
VJ-02719,2024-04-23,La Serena,Antofagasta,Económico,31,7500.0,4.6
VJ-02720,2024-04-23,Santiago,Iquique,Semi-cama,29,16000.0,4.7
VJ-02721,2024-04-23,Temuco,Iquique,Cama,38,21200.0,2.8
VJ-02722,2024-04-23,Santiago,Valparaíso,Cama,30,24500.0,4.4
VJ-02723,2024-04-23,La Serena,Valparaíso,Cama Premium,32,28200.0,6.2
VJ-02724,2024-04-23,Temuco,Concepción,Semi-cama,27,11100.0,6.0
VJ-02725,2024-04-23,Valparaíso,Puerto Montt,Semi-cama,37,12100.0,2.7
VJ-02726,2024-04-23,Concepción,Puerto Montt,Cama Premium,32,28100.0,3.7
VJ-02727,2024-04-23,Valparaíso,La Serena,Cama,38,13300.0,14.0
VJ-02728,2024-04-23,Valparaíso,Santiago,Económico,36,7500.0,3.7
VJ-02729,2024-04-23,Santiago,Temuco,Cama Premium,36,24500.0,2.4
VJ-02730,2024-04-23,Antofagasta,Temuco,Cama,25,,4.6
VJ-02731,2024-04-23,Concepción,Iquique,Semi-cama,38,12100.0,4.1
VJ-02732,2024-04-23,La Serena,Puerto Montt,Cama,40,21600.0,7.9
VJ-02733,2024-04-23,La Serena,Puerto Montt,Semi-cama,39,11200.0,
VJ-02734,2024-04-23,Santiago,Concepción,Semi-cama,29,13900.0,3.5
VJ-02735,2024-04-23,Puerto Montt,Santiago,Cama,28,18200.0,6.8
VJ-02736,2024-04-23,Puerto Montt,Valparaíso,Semi-cama,25,13500.0,3.2
VJ-02737,2024-04-24,Santiago,Valparaíso,Semi-cama,25,13800.0,8.4
VJ-02738,2024-04-24,Valparaíso,Antofagasta,Semi-cama,36,13500.0,4.7
VJ-02739,2024-04-24,Santiago,Temuco,Semi-cama,32,,10.3
VJ-02740,2024-04-24,Puerto Montt,Concepción,Económico,27,9600.0,9.6
VJ-02741,2024-04-24,Santiago,Antofagasta,Cama,40,19200.0,5.8
VJ-02742,2024-04-24,Concepción,Puerto Montt,Cama,25,19700.0,7.8
VJ-02743,2024-04-24,Concepción,Temuco,Semi-cama,23,12000.0,
VJ-02744,2024-04-24,Concepción,Antofagasta,Cama Premium,30,29900.0,2.9
VJ-02745,2024-04-24,Iquique,Temuco,Cama,34,15300.0,2.4
VJ-02746,2024-04-24,Santiago,Antofagasta,Económico,26,8200.0,5.5
VJ-02747,2024-04-24,Valparaíso,La Serena,Cama,20,23100.0,2.5
VJ-02748,2024-04-24,Iquique,Valparaíso,Cama,30,18000.0,10.9
VJ-02749,2024-04-24,Puerto Montt,Valparaíso,Semi-cama,26,11300.0,3.9
VJ-02750,2024-04-24,Valparaíso,Iquique,Económico,28,8100.0,5.3
VJ-02751,2024-04-24,Concepción,Valparaíso,Semi-cama,25,11700.0,6.5
VJ-02752,2024-04-24,Santiago,Concepción,Cama,31,15700.0,7.5
VJ-02753,2024-04-24,Santiago,Puerto Montt,Económico,23,9000.0,5.2
VJ-02754,2024-04-24,Concepción,Temuco,Semi-cama,31,,5.7
VJ-02755,2024-04-24,La Serena,Temuco,Cama Premium,33,22900.0,5.9
VJ-02756,2024-04-24,Santiago,Concepción,Cama,28,17500.0,5.8
VJ-02757,2024-04-24,Iquique,Puerto Montt,Económico,45,9300.0,14.0
VJ-02758,2024-04-24,Temuco,Iquique,Cama,37,20700.0,6.2
VJ-02759,2024-04-24,Iquique,La Serena,Cama Premium,31,34000.0,8.3
VJ-02760,2024-04-24,Santiago,Iquique,Cama Premium,32,28000.0,3.2
VJ-02761,2024-04-25,Antofagasta,La Serena,Semi-cama,45,13300.0,11.0
VJ-02762,2024-04-25,Valparaíso,Concepción,Cama Premium,31,25700.0,5.1
